1320
1048
1851.8
1790.6
186.61
1803.2
1347.5
2022.1
643.9
899.43
1363.2
1214
2590.2
741.36
1015.8
1030.2
1321.1
1611.7
2575.6
1290
2225.1
3740.9
3892.8
1432.5
1709.4
1035.5
2191.2
2797
1943.8
1447.4
1794.6
2589.3
2333.9
1330.1
1878.9
1039.7
2386.1
1655.6
1054.4
1937.8
1341.1
1217.1
1396.2
1228.7
2088.5
2741.8
2042.9
1612.3
2047.8
1882
1170.7
1725.3
721.48
977.43
1314.1
1672.7
892.66
1925.7
1943.7
1599.2
1144.2
1026.7
3020
1366.5
2026.8
1910.2
1620.6
1924
2384.4
2464.2
2151.8
2033.6
1925.1
3162.8
1122.9
1618.3
2918
1835.1
1062.4
987.44
662.6
1756.3
1176.4
1438.4
1753.8
1721.3
1449.4
2719.3
1391
576.43
2105.3
1193.8
1707.4
1592.4
1869.7
1561.5
1728.6
3339.5
1276.7
1911.3
2641.9
876.03
1225.6
1849.4
1456.9
650.32
2409.4
1517
1081.6
999.73
1444.9
877.1
1234.2
1365.8
558.41
651.72
2924.3
1084.5
1123.7
2460.3
1338.2
1707
1253.9
1202
2534.3
795.75
2894.7
2117.2
2015.1
1629
1126.3
1999.9
1290
2280.5
2676.3
2246.3
1005.3
1772.2
2044.6
934.36
1974.9
2693.9
1739.7
881.64
964.69
1057.9
1290
1942.7
1809.6
911.52
1945
1609.9
1945.4
1285.5
1608.9
1395.3
2416.1
1048.9
842.06
2780.9
1388
1586.7
930.68
1398
1263.9
1935.2
2186
1641.8
2151.6
2194.2
657.91
1434.4
1539.1
1306.5
2060.5
2398
2521.2
1065.8
731.44
879.01
877.65
2630.1
2764.3
1216.6
1653.7
946.6
1276.4
1888
1438.9
2255.2
3450.2
2656.9
1543.8
1845
1295.2
1030.6
3071.8
3041.7
1234.2
831.02
1616.3
1398.2
1149.8
1023.2
1647.7
1130.2
1371
1433.5
1559.2
941.74
978.8
1846.5
1313.9
1561.1
2035.6
1878.7
996.75
1118.7
1234.9
1859
1032
1507.8
772.06
1624.8
1720.5
1232.6
1559.3
1833.8
2344.1
847.09
1413.1
439.08
1863.1
1937.2
1335.2
2752
2073.5
1266.2
